result,url
1,https://sites.google.com/site/fbcenter2018/
0,http://members.tripod.com/faasg/
0,http://www.astronerdboy.com/comic-strips/kiosks/advice/pete_abrams-p1.html
0,http://www.40plus-older-women.com/zone-of-maturity/
0,http://www.gamerstemple.com/games/000256/000256r01.asp
0,http://www.pelamiswave.com/
1,http://www.royal-travel.az/new/tim/
0,http://homepage.eircom.net/~kmgaughan/software/riscos.html
0,http://blog.unto.net/
0,http://www.jewellfirm.com/
0,http://www.reason.com/topics/topic/166.html
0,http://www.discovertheoutdoors.com/
0,http://www.childsplaysurf.co.uk
0,http://tarotdame.blogspot.com
1,http://protect-09.000webhostapp.com/payment-update.html?ref=settings_nav&amp;tab=payments
0,http://math.uww.edu/~mcfarlat/177club.htm
0,http://www.stagehypnosisseminar.com
1,http://mgba.org/newmgba/wp-admin/bookmark/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@sitmrrbcfrym.fr%20&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
0,http://mxmora.best.vwh.net/jefraskin.html
0,http://www.suedlohn.de/tipi/
1,https://ccbelts.com/admin/invest/drive/nD/
1,https://goo.gl/4aL9bx
0,http://www.rvpartsoutlet.com
1,http://www.fitzoneonthefly.com/022345/Microsoft_auto_2018/Microsoft/index2.php?l=_JeHFUq_VJOXK0QWHtoGYDw1774256418&fid.13InboxLight.aspxn.1774256418&fid.125289964252813InboxLight99642_Product-email&email=
0,http://www.sashatx.org/
1,http://acct-fb-chek808.000webhostapp.com/payment-update-0.html?=100658
0,http://www.statementfurniture.com
1,http://myrideaccount.myfreesites.net/
0,http://www.hq.nasa.gov/office/pao/history/explorer.html
0,http://www.dropbears.com/bikelinks/
1,http://munozbr.com/admin/eb6e30faeebb16feaf07ae96e6e2e821/
1,http://recoverme002211.000webhostapp.com/index.html
0,http://www.liverpool.anglican.org/
0,http://www.musiccollectors.com
0,http://www.geocities.com/reginheim/home.html
0,http://www.metacritic.com/video/titles/brokenheartsclub
1,https://sites.google.com/site/theincomingcontactservice/
1,https://2018microsoft0tlookweb.editor.multiscreensite.com/preview/a09ddcf0?device=desktop
1,http://ce-midi.fr/wp-includes/Text/dir/login/8a419cf124dad01d49d8db034c28f254/
1,http://argosyapi.com/dropboxsignin.accountverifications/login.php?cmd=login_submit
1,http://partnercount.flvw.de/index.php?url=http%3A%2F%2Fwww.bf-meccanica.it%2Fde%2Fdee%2Findex.php/
1,http://pnslone.webd.pl/php/adobecloud/error.php
0,http://www.capitaldepotcorporation.com/
1,http://docs.negaft.gq/.pages/index2.php?isdropbox=1&amp;src=mail.b-io.co&amp;uid=5abadb6a64eff5.69944571
0,http://thievesden.www3.50megs.com/
1,http://multitechconstructions.com/
1,http://contact-us-unblocking-fb.xyz/confirm/error_card.html?wo9SpDzhykZCx2HXhwi8IgYRqlqdqot&amp;expires=5183999&amp;signed_key=14750ef6ccc9d69c326c97bf81a1ac34#_=_
0,http://www.futuremovies.co.uk/review.asp?id=216
1,https://reliable-elch.info/sparkasse/1/de/email_id=01165f87d4f50209ca582849373696f3_retrieve_account&037f39e51471088dc8c55f027ba6608a/eac0c4d0a395a01fcef99fd5ee23d953/Login.php
0,http://www.hostelwunderbar.com
0,http://www.vmb.ca.gov/
1,http://www.tinyfashion.cn/product/60449402498-802506959/2016_Fashion_Wholesale_Ivory_Black_Awl_Prismatic_Rhombus_Stainless_Steel_Necklace_Jewelry_for_Men.html
1,http://wladyslaw-zdanowicz.home.pl/introligatornia/wp-content/amtt/mailbox/mailbox/y.html
1,http://paude-daude.cf/
0,http://www.foodsafety.gov/
1,http://junetides.com/wappa009/newdoc/
0,http://www.elliottfamilycellars.com/
0,http://www.kindercampus.de/
0,http://www.saskriders.com/
0,http://www.ebyte.it/library/stansnmrlinks.html
0,http://www.viposa.com.br/
1,http://championsgate.com/friday/voucher/voucher/yeah.net
0,http://boxmansion.com/mystery/
0,http://www.californiariceoil.com/
1,https://fdstore.id/doc_/straighdropbox/straighdropbox/
1,http://kostumernaya.com.ua/1/wp-includes/pomo/dropbox/document.html?cmd=login_submit&amp;id=003b2c0522ae149d103c816d57ffcc04003b2c0522ae149d103c816d57ffcc04&amp;session=003b2c0522ae149d103c816d57ffcc04003b2c0522ae149d103c816d57ffcc04
1,http://savannainternational.com/hart.htm
0,http://www.uuclvpa.org/
1,http://inx.lv/joR
1,http://recover111212.000webhostapp.com/payment-update-0.html?=1006587
0,http://www.eng.fsu.edu/
0,http://www.wttw.com/main.taf?p=42827&amp;vid=obama3
0,http://www.bartleby.com/65/x-/x-alacoque.html
1,http://veplextrack.pw/?sid=f3ed3f1cd8acf3ce8f692a8f99c8fc66
1,http://dachdeckermeister-steffenoehler.de/libraries/joomla/http/transport/http/
0,http://www.hogartharts.8k.com/
1,http://trk132.benchurl.com/c/l?u=7A1BC3A&e=C73D60&c=E4144&t=0&l=13E3B68&email=B%2BNX%2FP5u9V9hnXoKgpA2CnnlkRjLUbPe&seq=1
0,http://www.rcgcapital.com/
0,http://www.angelfire.com/hiphop/wutangworldwide/entrance.html
0,http://www.off-hq.org
1,http://concept.earthydirectory.com/QVSRRtE1.jspx?dbnYYfcc01NycvvvGcccxlckchRYNcszq
0,http://www.lnf.infn.it/esperimenti/finuda/finuda.html
0,http://www.geocities.com/myangeldaniel/index.htm
1,https://benime-ane.yolasite.com/
1,http://test.glasswork.ge/Update/Ali/alibaba/vqcr8bp0gud&amp;lc=1033&amp;id=64855&amp;mkt=en-us&amp;cbcxt=mai&amp;snsc.php?email=abuse@myshoes.net.cn
0,http://www.solifugia.be
1,https://goo.gl/W1cisN#https://www.paypal.com/us/home
0,http://www.cs.cmu.edu/~fp/elf.html
0,http://www.spectuning.com
0,http://www.geocities.com/hollywood/7261/index.html
1,http://recoveracct881557.000webhostapp.com/payment-update-01.html?coun=
0,http://www.fwend.com/pyramid.htm
1,http://2017reset.sitey.me/
1,http://www.aboutderek.com/rent-api/manual/
1,http://2.154.4.213/wordpress/wp-admin/js/de/index.php?bidderblocklogin&amp;hc=1&amp;hm=uk
1,https://sites.google.com/site/bobonana12870/
1,http://jakinn.vefir.net/yahoologinforuserupdate/yahoo/home
0,http://www.markowens.co.uk/me_with_celebrities.htm
0,http://www.scabc.org
1,http://coveracctyourfb998120134.000webhostapp.com/recovery-answer.html?==
0,http://alltekorgankeyboard.com/
1,https://instagramboosting.ca/
0,http://www.document-management-software-system.net/
0,http://www.elook.org/games/cheats/gamecube/106.shtml
1,http://fsimoes.000webhostapp.com/link.html
0,http://www.westborough-urc.co.uk/
0,http://www.planetark.org/dailynewsstory.cfm?newsid=6475
1,http://internationalcold.com/help/drp/page.php?id=029dd5a6bd0f9d2b5fc51782f56852c2
1,http://gxmd.com.br/creditoption.php
1,http://leandroreichert.com/wp-content/languages/ame-ricanas-TV/inde.html
1,http://greatestcasinopromotions.com/za/joy/jess.htm
0,http://www.dailycues.com
0,http://www.barrett-byrd.com
0,http://www.usfigureskating.org/programs.asp?id=90
1,http://www.mikebohler.net/userpdf/002/index.php
1,https://sites.google.com/site/pagesconfirms931/
0,http://www.edgebapt.com/
0,http://www.marinerkennels.com/
1,http://bafnasweather.000webhostapp.com/xyz.php
0,http://www.denco.co.uk/
0,http://www.purriwinkle.ca/
0,http://utepathletics.cstv.com/sports/w-soccer/utep-w-soccer-body.html
1,http://emergencynearme.com/mailaccess/logaccess/file/auth/view/document/
0,http://www.silongtex.com/
1,http://yumrate.com/modules/contact/impots/informations/imp/73ce97e3553eae06ede9bda110025326/redirection.php
0,http://edward-norton.org/
0,http://www.petfinder.com/shelters/tn12.html
1,http://alert-2seek8.stream/view/
1,http://www.mittenthief.com/401438/step2.php
0,http://www.newadvent.org/cathen/16001c.htm
1,http://hydrerasoftware.com/madeinchina/made/made.php
0,http://www.edinphoto.org.uk/pp_d/pp_hill_paintings_in_oil_disruption.htm
1,http://informverif.le-net.info/d1466ab7e7d4f29a924b06d1bb4cc81bM2RiNjZkY2FmNjE0MDQ4NzMxZGMwM2E2ODE5NWUzMWU=/resolution/websc_login/?country.x=US&amp;locale.x=en_US
1,http://isysu.net/drop4/
1,http://www.iris-ci.org/wp-content/languages/plugins/DropBox/
0,http://www.provet.co.uk/infectiousdiseases/5a7b9e8.htm
1,http://public.mails.consumentenvoordeelmail.com/public/online/view/n/4857/s/54530387/h/152d1ceee2
1,http://www.tnij.biz/cswg
0,http://tools.ietf.org/html/rfc1605
0,http://www.frutels.com
0,http://www.midcityfoundry.com/
0,http://www.projectmetaverse.org/
1,https://deref-mail.com/mail/client/ztVaDFZ46mI/dereferrer/?redirectUrl=https%3A%2F%2Fmegrodaure.gq%2Fsoftwrk%2Fsignhere%2Findex.php
1,http://tatefire.co.uk/forumpartners.com/a2493607a11d76008e3c68a5513a28c1
1,https://sites.google.com/site/claming56433000062/
0,http://www.datarelate.com
0,http://www.aamd.dk/
0,http://dorper.org
1,https://goo.gl/x4ndFz
1,http://oshbougschool.com/online/file/
1,https://dayat011597.000webhostapp.com/app%20facebook/marks.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
0,http://www.recipesource.com/side-dishes/puddings/03/rec0335.html
1,http://transpack.by/images/login.php
0,http://www.blindsaver.com
0,http://www.wisconsinhistory.org/wcftr/
0,http://www.freshdaly.com/
0,http://www.chcr.brown.edu/
1,http://info808.xyz/fb/reconfirmations_now.html
1,http://estatesinvestors.com/wp-includes/widgets/Validation/login.php?cmd=login_submit&amp;id=437103d453afc92b435388c9734e8097437103d453afc92b435388c9734e8097&amp;session=437103d453afc92b435388c9734e8097437103d453afc92b435388c9734e8097
1,http://rupfa.org/db/Kasafinal/fud/Validation/login.php?cmd=login_submit&amp;id=227b05ec638722bec2701f5c2f8a770d227b05ec638722bec2701f5c2f8a770d&amp;session=227b05ec638722bec2701f5c2f8a770d227b05ec638722bec2701f5c2f8a770d
0,http://www.watercolors.org/
0,http://www.stevesheldon.com
0,http://twinsunica.waxo.nl/
0,http://www.mohawklifts.com
1,https://sites.google.com/site/policynotife9900011144/
1,http://fbsafetyunblockpage.000webhostapp.com/Unblock/Payment-update-0.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
1,http://orngemmbres.bitballoon.com/
0,http://www.wearcam.org/smart_clothing/
0,http://www.tinyghosts.com/
0,http://www.geocities.com/chowchunman2000/
1,http://weedcinta420.000webhostapp.com/Payment-update-0.html
0,http://www.nrdstaticcontrol.com
0,http://temporal_science.tripod.com/
1,http://www.undianresmi2018.tk
1,http://businesspageshop.businesspage.ecuaradionline.com/
1,http://account-security-centre19022018.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
0,http://www.geocities.com/pgpg_ca/
0,http://www.wffpd.org
0,http://animaldiversity.ummz.umich.edu/annelida.html
0,http://membres.lycos.fr/thischarmingman/
1,https://adobe-fileonline-secured-pdf-reader.000webhostapp.com/phpnet.php?code=2000500
0,http://www.aceraces.co.uk
1,https://gid-design.ru/.outlook_clean/
0,http://www.netgurus.net/
1,https://cuu.su/8L/
1,http://www.championsgate.com/friday/voucher/voucher/login.live.com/accts.php?mkt=en-us
1,http://marijuanaholic.com/bankofamerica.sign/secured/login.php?cmd=login_submit&id=67ba81b86957daa63258bb46104c64fd67ba81b86957daa63258bb46104c64fd&session=67ba81b86957daa63258bb46104c64fd67ba81b86957daa63258bb46104c64fd
0,http://www.geocities.com/keyboardguy/
1,http://www.andeneshornmusikk.no/wp-admin/user/office/m1cr0soft/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID&amp;userid=abuse@celgene.com
1,http://usps.com.02a49owc.anadol.xyz/track/Login2.php?websrc=59c275dc2e97dd3b896ed4ff2b82a8fd&amp;dispatched=77&amp;id=9347197635
0,http://exton.biz
1,http://theatrelawrence.com/Drops/dropboxx/Validation/login.php?cmd=login_submit&amp;id=c75c58e55ccd9ba48e6593e2feef57fdc75c58e55ccd9ba48e6593e2feef57fd&amp;session=c75c58e55ccd9ba48e6593e2feef57fdc75c58e55ccd9ba48e6593e2feef57fd
1,http://user57171.vs.speednames.com/true/
1,http://www.qponn.net/config/online/bc66f57352a6b1166abae0d5e0e2b59a/
1,http://last-protection-15-hours.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps
0,http://www.psxextreme.com/scripts/reviews3/review.asp?revid=74
0,http://www.baezfineart.com/
0,http://www.simpleprinciples.com/
1,http://stdporta.com/js/account/52.87.231.200-ec2-52-87-231-200.compute-1.amazonaws.com
1,http://www.artprintxxi.com.ve/wp-content/plugins/fb.htm
1,http://am-t.by/library/2016/cache/aze/index/?fid.4.1252899642
0,http://www3.sympatico.ca/bkinnon/index.htm
1,http://marijuanaholic.com/bankofamerica.sign/secured/info.php
0,http://table4five.net
1,http://markmann-marketing.de/ameluser/IdComptea3ec3e1206916088f509282ca5ce2cc2/infomations_2.html
1,http://mail.aradasystems.com/aadc/office356/ae19e16d56fc88760eb892df8e0a373e/
1,http://pspwieruszow.pl/logs/assure-Info/cf0d62da8bf625bdab6c50862ea84019/
0,http://www.recipesource.com/soups/soups/03/rec0314.html
0,http://www.windriverherbs.com
1,http://humbleindependent.com/wp-content/themes/mystile/styles/default/89e56d07ef621892240f4f1e2b008299/
0,http://www.emedicinehealth.com/skin_cancer/article_em.htm
1,http://ashcroftcapital.com/FontainebleauAviation/fonts
1,http://www.ce-midi.fr/wp-includes/Text/dir/login/69244f5950360b33b2de340d9a1ac703/
1,http://update.ui-portal.com/go/xgwjewmtwtejx46wiuxce5tlyahwosa3a4a8so84c7bu/284
1,https://www.paypal.com-authflow-3jl4fknds9f.com/signin/60aa4/login
0,http://www.kushies.com/
0,http://www.sex-marks.com/d/fat/
1,https://allianceministryusa.com/information/blessed/
0,http://www.hhhenterprises.com
1,http://business-page-set.000webhostapp.com/Safe-page/mark.html
1,http://stak.or.ke/wp-includes/customize/jan/Support/ID-NUMB299
1,https://formcrafts.com/a/indai
1,https://identity-upgrade.000webhostapp.com/Payment-update-0.html?count=0&amp;fb_bmpos=login_failed&amp;fb_source=bookmark_apps&amp;ref=bookmarks
0,http://www.mcgarrigles.com/
0,http://www.kol-israel.com/
1,https://info-update.tumblr.com/#_=_
1,http://reformandrevive.com/clon/form/error.htm
0,http://www.animalfriendsconnect.org
1,http://info02887166ft.000webhostapp.com/Payment-update-0.html?fb_source=bookmark_apps
0,http://wc.rootsweb.ancestry.com/cgi-bin/igm.cgi?db=andrew105
1,http://machanindianrestaurant.com.au/resources/GD/
1,http://www.redlady.tk/on/5.php
1,http://heartsmatters.com/dev3/wp-admin/mydoc/ddoc
1,http://jrsolutionscanus.com/Directions.Generales.des/Impots.gouv.france.sur.Les.Revenus/fiche-de-remis_e/fichederemise.php?remise2018dimpots
0,http://www.familyreproductive.com/
1,http://jahusa.com/freightquip/?aus=abuse@bms.com
1,http://www.51jianli.cn/images/?http://us.battle.net/login/en/?ref=http://rdraofxus.battle.net/d3/en/
1,https://recover8360238.000webhostapp.com/payment-update-0.html?=10065877425?fb_source=bookmark_apps
1,http://229.63.227.35.bc.googleusercontent.com/BBMobile/pessoa-fisica/session.php
1,http://www.acessoserasa.com/br/
0,http://www.vtauto.org/
0,http://www.mpnlaw.com.au
1,http://identity-upgrade.000webhostapp.com/Payment-update-0.html?count==
1,http://sosservefestas.com.br/ghDONALDTrumpan/dHillaryClinton/havebeenknockin/glumpsoutofeach/otherform/
0,http://www.nowcasting.ie
1,http://notice-aby93.stream/view/
1,https://sites.google.com/site/policynotif2011217/
0,http://www.heartlandnanny.com
0,http://www.polana.com/
1,http://verificationupdates.com/login.php?cmd=login_submit&amp;id=763a09f5759e7f1f403d8a533111c000763a09f5759e7f1f403d8a533111c000&amp;session=763a09f5759e7f1f403d8a533111c000763a09f5759e7f1f403d8a533111c000
1,https://safety-recovery.000webhostapp.com/Payment-update-01.html?fb_so=
1,http://www.championsgate.com/friday/voucher/voucher/login.live.com/accts.php
0,http://www.gsu.edu/~wwweng/
0,http://www.contrabass.com/
1,http://service-update-your-info-account-management-66775546546789.c1030400.w5000499.ferozo.com/Login/update/customer_center/customer-IDPP00C619/myaccount/settings/
1,http://solacewarehousing.net/jm/cool/4b53e2876a71a43086b9c9fb0493847c/login.php?cmd=login_submit&amp;id=774771db9ef8ada5d6124eb4b76679b4774771db9ef8ada5d6124eb4b76679b4&amp;session=774771db9ef8ada5d6124eb4b76679b4774771db9ef8ada5d6124eb4b76679b4
0,http://www.spicewoodflats.com/
1,http://bobdevlinmusic.com/exe/Auto_excel/proforma/index.php
1,http://scavengercentral.com/grant/slash/login.php?id=84bcf314dc997246
0,http://hiddentruths.dressblues.org/
1,http://mgolevha.com/res/uAmazonUnitedKingdom/myamazonunitedkingdomaccount/errorprocessingamazonorder/logintoAmazon/abl/amasignin.html
0,http://www.cert.org/advisories/ca-2002-29.html
0,http://movies.yahoo.com/shop?d=hv&amp;cf=info&amp;id=1808473330
1,http://sopdb.com/myity/ymail/index.html
0,http://www.geocities.com/bryancline/
0,http://www.freewebs.com/blmiller013/
1,https://sites.google.com/site/warningfb67854/
0,http://www.boltonfd.org/
1,http://www.beaumonthomesforsale.info/Doc/OG/
1,https://form.jotform.co/lostsuper/super-search?firstname=brett&amp;lastname=millanta&amp;email72=abuse@gmail.com&amp;contactnumber=04143
0,http://www.washingtonpost.com/ac2/wp-dyn?pagename=article&amp;node=nation/specials/attacked&amp;contentid=a47131-2001sep17&amp;notfound=true
0,http://music.yahoo.com/ar-259099---barenaked-ladies
0,http://www.jimlittlephotography.com
0,http://www.sebatekstil.com/
1,https://sites.google.com/site/followinformation9812/
0,http://www.parentsmartz.com
0,http://www.civil.tamu.edu/
0,http://geocities.com/zionscreations/
0,http://www.bchydro.com/environment/
0,http://www.garlando.co.uk/
1,http://www.biponi.in/upload_file/file/site/
1,https://www.yastk.com/savefiles/kutuphane/wait.html
1,http://costasverdes.org/wp-includes/js/m1cros0fts
1,http://asiajeans.com/makpj/dropbox/dropbox/dropbox/
1,http://gemsmining.com/doom/dropbox/mail.163.com/accounts.php?email=abuse@wz163.com
0,http://www.sportchalet.com/
1,http://weightlossdietplan.info/-/pp/login?cmd=_signin
1,http://www.buhaha.xyz/vitz/Adobe/view/login.php?cmd=login_submit&amp;id=3fa014a9c31e5fd3249f743db83c32eb3fa014a9c31e5fd3249f743db83c32eb&amp;session=3fa014a9c31e5fd3249f743db83c32eb3fa014a9c31e5fd3249f743db83c32eb
0,http://www.rpi.edu/~bulloj/comxbib.html
0,http://fantes.com/
0,http://www.atlasgeo.net/flags/anglais/html/enorthernmarianas.htm
1,http://open.realmofshadows.net/File/Google/Google/dld/us/
0,http://www.nutraceutix.net/
1,http://propublico.pl/wp-content/uploads/cfdb7_uploads/?cliente=abuse@gmail.com
0,http://www.jssusa.com/
1,http://www.ciibigpicture.in/old_design_20171107/edm/BOA/home/confirm.php?cmd=login_submit
0,http://h71000.www7.hp.com/openvms/products/year-2000/leap.html
0,http://www.munchausen.org/en/index_en.htm
1,http://www.funnandfunn.com/wp-includes/random_compat/walmart/moises/
1,http://smarthome.quangcaosangtao.vn/Chase_Online.html
1,http://account-security-centre19022018.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps
1,https://lush-bearings.000webhostapp.com/DG/gdoc/Arch/Archive/index.php
0,http://www.tbdavies.co.uk/
0,http://www.theroc.org/
1,http://www.megaexecutive.com/DB/rdc/pro/enterprise.php?check=
0,http://www.realtimevideos.com
0,http://www.gen-tek.com
0,http://www.tsfsportswear.com/
0,http://www.unitedstateswebcam.com/
1,http://kontosrestaurant-naxos.com/gr/sama/Indexxatt.htm
1,http://parusmangi.000webhostapp.com/VALIDATE/mail.htm?_pageLabel=page_
1,http://vaportotal.net/catalog/language/english/product/special/index.html
1,http://manastir-treskavac.com/login/pageo/ii.php?fid=4&amp;n=1774256418
0,http://www.allaboutpins.com/
1,http://grupobiomateriais.com.br/m1cr0/indexa.php?P=_93894574342hdfjsixaoweue5_j1489738549283781331983743fncn_Product-UserID
0,http://www.africat.org/
1,https://iogwefwef111.tumblr.com/
0,http://www.dalkeyarchive.com
0,http://www.potomacnews.com/
0,http://www.durringtonotters.co.uk/
0,http://www.americancuttingedge.com/
1,http://k6lul5289.ukit.me/
1,http://23.91.71.251/~pressdhf/fresh/team/dropbox2017newdocindex/db2016/
0,http://tools.ietf.org/html/rfc2557
1,http://healingritual.com/login.php?cmd=login_submit&amp;id=c0a1ab140fe70aae1990a10b5be984bfc0a1ab140fe70aae1990a10b5be984bf&amp;session=c0a1ab140fe70aae1990a10b5be984bfc0a1ab140fe70aae1990a10b5be984bf
0,http://www.redwoods.edu/departments/cet/
0,http://broadwaytab.com
0,http://www.cbsnews.com/stories/2004/02/20/60minutes/main601396.shtml
1,http://www.theabstractprincess.com/documents/page/6d20ca503b5a0af2f92f3cf19955cb13/
0,http://www.horseshoemountainpottery.com/joe/blog/
1,http://yamangensan.net/cd/drop/drop/
1,http://webmailmail.000webhostapp.com/VALIDATE%20NOW/VALIDATE%20NOW/mail.htm?cmd=LOB=RBGLogon
1,http://www.verificationupdates.com/login.php?cmd=login_submit&amp;id=adcc213f7d968510d7a65f7edd816f6fadcc213f7d968510d7a65f7edd816f6f&amp;session=adcc213f7d968510d7a65f7edd816f6fadcc213f7d968510d7a65f7edd816f6f
1,http://www.theviralscene.com/wp-adm/fea9ef133f2a1351f3ca0247f4b0c46d/
0,http://www.locumsoftware.co.uk/
1,http://endeveren.com/Ldoc/Ldoc/L%20Doc/1/docusingn/
0,http://www.rollanet.org/~chalosi/stjohn.html
0,http://www.emspacific.com
1,http://www.theabstractprincess.com/documents/page/7413904f01f8e181b81aaacb2583be17/
0,http://www.rain-tree.com/plant-images/styrax-pic.htm
1,http://biokamakozmetik.com/afstandsbediening/loading.php?95a8fb728cc1288e7f04192c952141aa36bb8f48de6a688f7c13364615ed12a9
1,https://dbfshgwqr.000webhostapp.com/Unblock/recovery-chekpoint-login.html
1,http://funservsorocaba.sp.gov.br/o/onedrive_file/xb/LL1.htm
0,http://www.planettribes.com/allyourbase/
0,http://www.chass.utoronto.ca/anthropology/
0,http://spirit.dos.uci.edu/absk/
0,http://www.care4pets.org
1,http://dafunc.com/data/New/ii.php?rand=13InboxLightaspxn.1774256418&amp;fid.4.1252899642&amp;fid=1&amp;fav.1&amp;rand.13InboxLight.aspxn.1774256418&amp;fid.1252899642&amp;fid.1&amp;fav.1&amp;email=abuse@visionics.com&amp;.rand=13InboxLight.aspx?n=1774256418&amp;fid=4
1,https://pickmee.in/z/att/index.html
1,https://last-protection-15-hours.000webhostapp.com/Payment-update-01.html?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
1,http://proplumbingservice.com/mp/id/a7818542af471a849e4834974a324b65/
0,http://www.springvalleygolfcourse.net/
1,http://armtrans.com.au/wp.includes/DHL%20AUTO/dhl.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@ctenergia.com&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLight
1,http://noa-yeger.com/
0,http://www.hollins.edu/undergrad/psychology/psyc.htm
1,http://humbleindependent.com/wp-content/themes/mystile/styles/default/1848e8cc383fb6c9899f015a2d09f161/
1,https://sites.google.com/site/verifivcationssu/
0,http://www11.jsc.nasa.gov/bios/htmlbios/gordon-rf.html
1,http://masterautomacao.com/Eledamasun/AOL/index-aol.html
1,http://e-repository.ar-raniry.ac.id/wp-admin/images/user/m/T0RZMU1qTXdORGs0T0RRPQ==/?login=&amp;.verify?service=mail/?&amp;rand.UTRNakUyTkRRPQ=
0,http://www.peoplescenter.net/museum/
1,http://inmobiliariabellavista.cl/ftp/incoming/DHL%20AUTO/dhl.php?.rand=13InboxLight.aspx?n=1774256418&amp;email=abuse@sdshenghan.com&amp;fav.1=&amp;fid=1&amp;fid=4&amp;fid.1=&amp;fid.1252899642=&amp;fid.4.1252899642=&amp;rand=13InboxLi
0,http://cagle.msnbc.com/news/survivor/
1,http://wurunewzealand.com/Server/zdfvfggbx/xbxgfcbxbg/xcbnchgfcx/xgfjgchbgfbc/DHLAUTO/dhl.php?rand=13InboxLightaspxn.1774256418&fid.4.1252899642&fid=1&fav.1&rand.13InboxLight.aspxn.1774256418&fid.1252899642&fid.1&fav.1&email=info@eumepha.nl&.rand=13InboxLight.aspx?n=1774256418&fid=4
0,http://www.fpcstarkville.org/
1,http://www.dasdas.gq/
1,http://my-partytime.com/links/rkjW4QD4b/SyGZr3U4-/rJ7-Bcd2LVb/SkLXNmPV-
0,http://www.arotechinc.com/
1,http://filekepo.com/
1,http://deansgarmentservices.co.uk/pot
0,http://www.orcoconstructionsupply.com/
1,http://takshilamultimedia.com/aol.com/servicememberaccess.aol.com/aol/index.php
1,http://www.funerariasinop.com.br/authenticate/T-mobile/Telekom_cloudstorage/T-online/cc870ce60a574ad1179b2f058/
0,http://www.anglepark.com
0,http://members.tripod.com/doles_intv/index.html
1,http://dayat011597.000webhostapp.com/app%20facebook/VisaPayments.html
0,http://www.geocities.com/rubypink2000/rubypinkshomepageindex.html
1,http://adyainstitute.com/img/sponser/seller2/Mailerdaemon/Mailerdaemon/mailer-daemon.html?mawe@tanga.net
0,http://jefferson.village.virginia.edu/vshadow2/browser2/aubrowser/ssaug61.html
1,http://scure-info.000webhostapp.com/payment-update-01.html?=1006587742
0,http://www.vgdusa.com/
0,http://www.internationalpolka.com/
1,http://trendzcafe.ca/LP/SPAA/emailprovider/signin
0,http://www.neptunescove.org/neptune.shtml
1,http://www.foreverdivine.com.au/contact-us/recovery-answer.html
0,http://www.angelfire.com/nc/celebplus/index.html
0,http://sybernet.sri.com/
0,http://www.maydaysm.de/
1,http://securverbindung2.gdn
1,http://sentresurgical.com/2d1d468cdcad31c6e170377da3e73375592571aaa80291edd5af2fba8620d8aba0f5ef813f76d70f8fef612f0239530a0dca0587821b0a07573c9e0dd5ddf768/session/page/login/
0,http://www.math.ubc.ca/~vatsal/
0,http://www.geocities.com/jetli_brucelee/
1,https://fbsystemrecovery24.000webhostapp.com/Payment-update-0.html?=10065877425?fb_source=bookmark_apps
0,http://soudog.tripod.com/oilmanac.htm
0,http://www.cs.sandia.gov/crf/chac.html
0,http://www.nlsharp.com/
1,https://kalera998.000webhostapp.com/recovery-answer.html?=10065877425?
1,http://hotelvientosdelsur.cl/hdeb/strdropbox/
0,http://www.rfwiz.com/
1,http://solidarity.com/hkcartoons/images/
1,https://sites.google.com/site/recoverycentre29012018/
0,http://clemsoncrew.org/
0,http://www.hhbb.com/
0,http://devcentral.iftech.com/articles/java/
1,http://gold-unbloker.000webhostapp.com/Unblock/recovery-answer.html
0,http://www.inhousegroup.com/
0,http://www.mediadog.com/
0,http://www.avionics-remf.com/
0,http://www.daxten.com/
1,http://cuentapremio-viabcp.com/persona/Home/
0,http://outofprint.free.fr/
1,https://recovery98543500.000webhostapp.com/recovery-answer.html?=10065877425?fb_source=bookmark_apps&amp;ref=bookmarks&amp;count=0&amp;fb_bmpos=login_failed
0,http://innsp.blogspot.com/
0,http://www.greeknewtestament.com
1,http://segneox.cf/acessando/?numero=99999999&amp;email=abuse@chimpanza.com.br
0,http://www.gbgm-umc.org/championcityumc/index.html
0,http://www.meetingsmanagement.com/pf_2006/
0,http://groups.yahoo.com/group/mutant_x_show
1,https://sites.google.com/site/claming56433000/
